id,物件名,ホストID,ホスト名,基礎自治体名,latitude,longitude,物件種別,一日あたりの金額（円）,最小宿泊日数,レビュー数,最新レビューの日付,月間レビュー数,ホストがこの自治体で持っている物件の数,次の365日間でその物件が予約可能な日数,過去12ヶ月間のレビュー数,ライセンス
42797127,Deluxe DoubleRoom New hotel Okachimachi STA ３min,333945233,Colon,千代田区,35.7049,139.77097,Private room,,3,57,2023-05-29,1.29,9,180,0,Hotels and Inns Business Act | 千代田区千代田保健所 | 31千千保生環き第51号
43256396,"Ascott Marunouchi Tokyo, Studio",341355028,Masa From Ascott Marunouchi Tokyo,千代田区,35.68673,139.76262,Entire home/apt,,1,0,,,4,0,0,Hotels and Inns Business Act | 千代田区千代田保健所 | 28千千保生環き第49号
43256455,"Ascott Marunouchi Tokyo, 1 Bedroom Deluxe",341355028,Masa From Ascott Marunouchi Tokyo,千代田区,35.68673,139.76262,Entire home/apt,,1,0,,,4,0,0,Hotels and Inns Business Act | 千代田区千代田保健所 | 28千千保生環き第49号
43256474,"Ascott Marunouchi Tokyo, 1 Bedroom Executive",341355028,Masa From Ascott Marunouchi Tokyo,千代田区,35.68673,139.76262,Entire home/apt,,1,0,,,4,0,0,Hotels and Inns Business Act | 千代田区千代田保健所 | 28千千保生環き第49号
43256501,"Ascott Marunouchi Tokyo, 1 Bedroom Premier",341355028,Masa From Ascott Marunouchi Tokyo,千代田区,35.68673,139.76262,Entire home/apt,,1,0,,,4,0,0,Hotels and Inns Business Act | 千代田区千代田保健所 | 28千千保生環き第49号
43295405,"spatium·2F, Clean & Comfy APT,kanda / Akihabara",198744417,一居,千代田区,35.6938241,139.7764438,Entire home/apt,24286,1,85,2025-09-15,2.52,14,0,31,Hotels and Inns Business Act | 千代田保健所 | 31千千保生環き第2号
43295604,"spatium·3F, Clean & Comfy APT,kanda / Akihabara",198744417,一居,千代田区,35.6954365,139.7734828,Entire home/apt,,1,127,2025-09-08,2.13,14,0,35,Hotels and Inns Business Act | 千代田区保健所 | 31千千保生環き第2号
43295649,"spatium·4F, Clean & Comfy APT,kanda / Akihabara",198744417,一居,千代田区,35.6972541809082,139.7685089111328,Entire home/apt,24286,1,72,2025-09-14,1.19,14,0,23,Hotels and Inns Business Act | 千代田区保健所 | 31千千保生環き第2号
43295710,"Spatium·5F, Clean & Comfy APT,Kanda / Akihabara",198744417,一居,千代田区,35.6972541809082,139.7685089111328,Entire home/apt,,1,95,2025-09-08,1.50,14,0,32,Hotels and Inns Business Act | 千代田区保健所 | 31千千保生環き第2号
43295854,"Spatium·7F, Clean & Comfy APT,Kanda / Akihabara",198744417,一居,千代田区,35.697254,139.768509,Entire home/apt,24286,1,96,2025-09-12,2.38,14,0,29,Hotels and Inns Business Act | 千代田区保健所 | 31千千保生環き第2号
