id,物件名,ホストID,ホスト名,基礎自治体名,latitude,longitude,物件種別,一日あたりの金額（円）,最小宿泊日数,レビュー数,最新レビューの日付,月間レビュー数,ホストがこの自治体で持っている物件の数,次の365日間でその物件が予約可能な日数,過去12ヶ月間のレビュー数,ライセンス
27478269,★Free WiFi★New apartment! Very clean room!,48474638,柴田,中央区,35.66818,139.77738,Entire home/apt,22429,1,53,2024-09-08,0.61,10,349,0,Hotels and Inns Business Act | 東京都中央区保健所 | 29 中保生還き　第157号
27478318,NICE LOCATION NEAR GINZA and TSUKIJI fish market,48474638,柴田,中央区,35.66792,139.77747,Entire home/apt,19429,1,30,2025-08-15,0.35,10,306,7,Hotels and Inns Business Act | 東京都中央区保健所 | 29 中保生還き　第157号
27478531,NICE LOCATION NEAR GINZA and TSUKIJI fish market,48474638,柴田,中央区,35.66803,139.77892,Entire home/apt,19429,1,78,2025-07-26,0.90,10,336,17,Hotels and Inns Business Act | 東京都中央区保健所 | 29 中保生還き　第157号
27478645,★Free Wi-Fi★ Near GINZA&TSUKIJI!,48474638,柴田,中央区,35.66786,139.77875,Entire home/apt,19429,1,54,2025-05-21,0.63,10,343,10,Hotels and Inns Business Act | 東京都中央区保健所 | 29 中保生還き　第157号
27478833,★無料Wi-Fi、簡易キッチン完備★銀座・豊洲市場・ディズニーにアクセス◎,48474638,柴田,中央区,35.66827,139.77908,Entire home/apt,19429,1,225,2025-08-31,2.60,10,311,28,Hotels and Inns Business Act | 東京都中央区保健所 | 29 中保生還き　第157号
27763090,NICE LOCATION NEAR GINZA and TSUKIJI fish market,71735650,Kyo,中央区,35.6675,139.77882,Entire home/apt,19429,1,9,2022-08-11,0.11,13,348,0,Hotels and Inns Business Act | 東京都中央区保健所 | 29 中保生還き　第157号
27768187,NICE LOCATION NEAR GINZA and TSUKIJI fish market,71735650,Kyo,中央区,35.66819,139.77747,Entire home/apt,20000,1,24,2025-08-16,0.30,13,348,1,Hotels and Inns Business Act | 東京都中央区保健所 | 29 中保生還き　第157号
27768313,NICE LOCATION NEAR GINZA and TSUKIJI fish market,71735650,Kyo,中央区,35.66809,139.77728,Entire home/apt,19429,1,93,2025-09-04,1.15,13,310,20,Hotels and Inns Business Act | 東京都中央区保健所 | 29 中保生還き　第157号
27768406,NICE LOCATION NEAR GINZA and TSUKIJI fish market,71735650,Kyo,中央区,35.66797,139.77799,Entire home/apt,20000,1,20,2023-09-28,0.25,13,348,0,Hotels and Inns Business Act | 東京都中央区保健所 | 29 中保生還き　第157号
27768530,NICE LOCATION NEAR GINZA and TSUKIJI fish market,71735650,Kyo,中央区,35.66814,139.77891,Entire home/apt,19429,1,3,2025-03-01,0.04,13,348,1,Hotels and Inns Business Act | 東京都中央区保健所 | 29 中保生還き　第157号
27768615,NICE LOCATION NEAR GINZA and TSUKIJI fish market,71735650,Kyo,中央区,35.66779,139.77757,Entire home/apt,20000,1,1,2019-01-27,0.01,13,348,0,Hotels and Inns Business Act | 東京都中央区保健所 | 29 中保生還き　第157号
27769143,NICE LOCATION NEAR GINZA and TSUKIJI fish market,71735650,Kyo,中央区,35.66794,139.77754,Entire home/apt,19429,1,32,2025-08-10,0.40,13,347,23,Hotels and Inns Business Act | 東京都中央区保健所 | 29 中保生還き　第157号
27769269,NICE LOCATION NEAR GINZA and TSUKIJI fish market,71735650,Kyo,中央区,35.66783,139.77962,Entire home/apt,19429,1,41,2025-05-29,0.51,13,343,2,Hotels and Inns Business Act | 中央区保健所 | 29 中保生還き　第 157 号
27769410,NICE LOCATION NEAR GINZA and TSUKIJI fish market,71735650,Kyo,中央区,35.66787,139.77815,Entire home/apt,19429,1,6,2025-04-14,0.08,13,349,2,Hotels and Inns Business Act | 東京都中央区保健所 | 29 中保生還き　第157号
27769508,NICE LOCATION NEAR GINZA and TSUKIJI fish market,71735650,Kyo,中央区,35.66813,139.77769,Entire home/apt,20000,1,14,2023-12-07,0.17,13,348,0,Hotels and Inns Business Act | 東京都中央区保健所 | 29 中保生還き　第157号
27769603,NICE LOCATION NEAR GINZA and TSUKIJI fish market,71735650,Kyo,中央区,35.66802,139.77937,Entire home/apt,19429,1,44,2025-05-17,0.54,13,348,3,Hotels and Inns Business Act | 東京都中央区保健所 | 29 中保生還き　第157号
27769663,NICE LOCATION NEAR GINZA and TSUKIJI fish market,71735650,Kyo,中央区,35.66962,139.77773,Entire home/apt,20000,1,9,2025-08-04,0.11,13,348,1,Hotels and Inns Business Act | 東京都中央区保健所 | 29 中保生還き　第157号
27769818,NICE LOCATION NEAR GINZA and TSUKIJI fish market,71735650,Kyo,中央区,35.66805,139.7774,Entire home/apt,19429,1,26,2025-08-18,0.33,13,348,23,Hotels and Inns Business Act | 東京都中央区保健所 | 29 中保生還き　第157号
30750109,Contemporary Tsukiji/Ginza Home with 2 Balconies,225967315,Dash Living,中央区,35.66514,139.7741,Entire home/apt,36348,1,109,2025-09-15,1.32,24,58,2,Hotels and Inns Business Act | 中央区保健所 | 30 中保生環き 第107号
30777195,Posh Tsukiji / Ginza Lux Design Studio - New!,225967315,Dash Living,中央区,35.66639,139.77212,Entire home/apt,25882,1,453,2025-09-13,5.51,24,74,80,Hotels and Inns Business Act | 中央区保健所 | 30中保生環き 第107号
30777980,Just Jazz: Large Studio in Tsukiji/Ginza,225967315,Dash Living,中央区,35.66627,139.77399,Entire home/apt,35530,1,62,2025-08-24,0.76,24,60,1,Hotels and Inns Business Act | 中央区保健所 | 30 中保生環き 第107号
30778339,Easygoing & Exotic 1 BR Suite in Tsukiji/Ginza,225967315,Dash Living,中央区,35.66642,139.77199,Entire home/apt,41439,1,91,2025-09-09,1.11,24,54,7,Hotels and Inns Business Act | 中央区保健所 | 30 中保生環き 第107号
30778563,Delightful Designer 1BR Suite in Tsukiji/Ginza,225967315,Dash Living,中央区,35.66512,139.77248,Entire home/apt,41439,1,61,2025-09-20,0.74,24,44,3,Hotels and Inns Business Act | 中央区保健所 | 30中保生環き 第107号
30778842,Radiant & Ravishing 1BR Suite in Tsukiji/Ginza,225967315,Dash Living,中央区,35.66539,139.77417,Entire home/apt,34933,1,68,2024-07-04,0.83,24,51,0,Hotels and Inns Business Act | 中央区保健所 | 30中保生環き 第107号
30779014,A Majestic 1BR Suite in Tsukiji/Ginza: High Floor,225967315,Dash Living,中央区,35.665,139.77339,Entire home/apt,36348,1,69,2025-08-23,0.84,24,44,2,Hotels and Inns Business Act | 中央区保健所 | 30中保生環き 第107号
31001456,High Floor: Bright & Comfy Tsukiji/Ginza 1BR Home,225967315,Dash Living,中央区,35.66631,139.77411,Entire home/apt,34792,1,80,2025-08-07,0.97,24,47,5,Hotels and Inns Business Act | 中央区保健所 | 30中保生環き 第107号
31001748,Vogue&Chic 1BR Suite in Tsukiji/Ginza: High Floor,225967315,Dash Living,中央区,35.66697,139.77255,Entire home/apt,38045,1,104,2025-08-31,1.27,24,36,6,Hotels and Inns Business Act | 中央区保健所 | 30中保生環き 第107号
31024466,Purple Paradise: Comfy Studio in Tsukiji/Ginza,225967315,Dash Living,中央区,35.6655,139.77206,Entire home/apt,38469,1,80,2024-04-10,0.97,24,65,0,Hotels and Inns Business Act | 中央区保健所 | 30 中保生環き 第107号
32772448,Private apt/Ginza/1 min to stat./direct to airport,143824798,麗子,中央区,35.68562,139.78396,Entire home/apt,9800,1,38,2025-09-14,0.48,4,157,13,M130012704
